-774135.8267448141	  inf
-690930.1985052999	1.07482e-01
-660682.4235491162	4.37783e-02
-647087.4942884071	2.05771e-02
-639908.4467196484	1.10944e-02
-635840.6622650357	6.35682e-03
-633422.7557355590	3.80269e-03
-631801.1160755050	2.56012e-03
